Origin,Destination,Year,Value,dist
NZL,LUX,2012,1.0,18988.62
NZL,LUX,2013,7.0,18988.62
NZL,LUX,2014,5.0,18988.62
NZL,LUX,2015,11.0,18988.62
NZL,LUX,2016,5.0,18988.62
NZL,LUX,2017,12.0,18988.62
NZL,LUX,2018,3.0,18988.62
NZL,NLD,2000,299.0,18867.02
NZL,NLD,2001,302.0,18867.02
NZL,NLD,2002,218.0,18867.02
NZL,NLD,2003,172.0,18867.02
NZL,NLD,2004,163.0,18867.02
NZL,NLD,2005,173.0,18867.02
NZL,NLD,2006,185.0,18867.02
NZL,NLD,2007,211.0,18867.02
NZL,NLD,2008,215.0,18867.02
NZL,NLD,2009,200.0,18867.02
NZL,NLD,2010,232.0,18867.02
NZL,NLD,2011,225.0,18867.02
NZL,NLD,2012,218.0,18867.02
NZL,NLD,2013,219.0,18867.02
NZL,NLD,2014,252.0,18867.02
NZL,NLD,2015,322.0,18867.02
NZL,NLD,2016,321.0,18867.02
NZL,NLD,2017,397.0,18867.02
NZL,NLD,2018,406.0,18867.02
NZL,NOR,2000,39.0,17991.74
NZL,NOR,2001,29.0,17991.74
NZL,NOR,2002,28.0,17991.74
NZL,NOR,2003,23.0,17991.74
NZL,NOR,2004,34.0,17991.74
NZL,NOR,2005,30.0,17991.74
NZL,NOR,2006,62.0,17991.74
NZL,NOR,2007,62.0,17991.74
NZL,NOR,2008,52.0,17991.74
NZL,NOR,2009,53.0,17991.74
NZL,NOR,2010,44.0,17991.74
NZL,NOR,2011,53.0,17991.74
NZL,NOR,2012,48.0,17991.74
NZL,NOR,2013,39.0,17991.74
NZL,NOR,2014,55.0,17991.74
NZL,NOR,2015,36.0,17991.74
NZL,NOR,2016,28.0,17991.74
NZL,NOR,2017,49.0,17991.74
NZL,NOR,2018,29.0,17991.74
NZL,NOR,2019,50.0,17991.74
NZL,POL,2009,43.0,17914.16
NZL,POL,2010,39.0,17914.16
NZL,POL,2011,33.0,17914.16
NZL,POL,2012,36.0,17914.16
NZL,POL,2013,44.0,17914.16
NZL,POL,2014,11.0,17914.16
NZL,POL,2015,20.0,17914.16
NZL,POL,2016,20.0,17914.16
NZL,POL,2017,20.0,17914.16
NZL,POL,2018,21.0,17914.16
NZL,SVK,2003,7.0,18263.92
NZL,SVK,2004,1.0,18263.92
NZL,SVK,2005,5.0,18263.92
NZL,SVK,2006,2.0,18263.92
NZL,SVK,2007,1.0,18263.92
NZL,SVK,2008,1.0,18263.92
NZL,SVK,2009,1.0,18263.92
NZL,SVK,2010,7.0,18263.92
NZL,SVK,2011,1.0,18263.92
NZL,SVK,2013,1.0,18263.92
NZL,SVK,2015,2.0,18263.92
NZL,SVK,2016,1.0,18263.92
NZL,SVK,2017,1.0,18263.92
NZL,SVK,2018,1.0,18263.92
NZL,ESP,2000,31.0,19586.18
NZL,ESP,2001,33.0,19586.18
NZL,ESP,2002,33.0,19586.18
NZL,ESP,2003,36.0,19586.18
NZL,ESP,2004,82.0,19586.18
NZL,ESP,2005,167.0,19586.18
NZL,ESP,2006,295.0,19586.18
NZL,ESP,2007,111.0,19586.18
NZL,ESP,2008,98.0,19586.18
NZL,ESP,2009,53.0,19586.18
NZL,ESP,2010,84.0,19586.18
NZL,ESP,2011,103.0,19586.18
NZL,ESP,2012,111.0,19586.18
NZL,ESP,2013,109.0,19586.18
NZL,ESP,2014,81.0,19586.18
NZL,ESP,2015,101.0,19586.18
NZL,ESP,2016,137.0,19586.18
NZL,ESP,2017,144.0,19586.18
NZL,ESP,2018,0.0,19586.18
NZL,SWE,2000,80.0,17738.59
NZL,SWE,2001,78.0,17738.59
NZL,SWE,2002,78.0,17738.59
NZL,SWE,2003,70.0,17738.59
NZL,SWE,2004,70.0,17738.59
NZL,SWE,2005,76.0,17738.59
NZL,SWE,2006,55.0,17738.59
NZL,SWE,2007,70.0,17738.59
NZL,SWE,2008,81.0,17738.59
NZL,SWE,2009,85.0,17738.59
NZL,SWE,2010,99.0,17738.59
NZL,SWE,2011,71.0,17738.59
NZL,SWE,2012,63.0,17738.59
NZL,SWE,2013,72.0,17738.59
NZL,SWE,2014,71.0,17738.59
NZL,SWE,2015,53.0,17738.59
NZL,SWE,2016,64.0,17738.59
NZL,SWE,2017,83.0,17738.59
NZL,SWE,2018,82.0,17738.59
NZL,CHE,2010,117.0,19006.65
NZL,CHE,2011,119.0,19006.65
NZL,CHE,2012,134.0,19006.65
NZL,CHE,2013,118.0,19006.65
NZL,CHE,2014,95.0,19006.65
NZL,CHE,2015,96.0,19006.65
NZL,CHE,2016,85.0,19006.65
NZL,CHE,2017,80.0,19006.65
NZL,CHE,2018,89.0,19006.65
NZL,TUR,2010,24.0,17234.53
NZL,GBR,2000,12352.0,19147.14
NZL,GBR,2001,11566.0,19147.14
NZL,GBR,2002,11000.0,19147.14
NZL,GBR,2003,8000.0,19147.14
NZL,GBR,2004,9000.0,19147.14
NZL,GBR,2005,12000.0,19147.14
NZL,GBR,2006,12000.0,19147.14
NZL,GBR,2007,9000.0,19147.14
NZL,GBR,2008,8000.0,19147.14
NZL,GBR,2009,5000.0,19147.14
NZL,GBR,2010,4000.0,19147.14
NZL,GBR,2011,5000.0,19147.14
NZL,GBR,2012,5000.0,19147.14
NZL,GBR,2013,3000.0,19147.14
NZL,GBR,2014,6000.0,19147.14
NZL,GBR,2015,6000.0,19147.14
NZL,GBR,2016,6000.0,19147.14
NZL,GBR,2017,12000.0,19147.14
NZL,GBR,2018,12000.0,19147.14
NZL,EST,2004,0.0,17411.42
NZL,EST,2005,1.0,17411.42
NZL,EST,2006,0.0,17411.42
NZL,EST,2007,0.0,17411.42
NZL,EST,2008,0.0,17411.42
NZL,EST,2009,3.0,17411.42
NZL,EST,2010,0.0,17411.42
NZL,EST,2011,0.0,17411.42
NZL,EST,2012,2.0,17411.42
NZL,EST,2013,1.0,17411.42
NZL,EST,2014,1.0,17411.42
NZL,EST,2015,3.0,17411.42
NZL,EST,2016,1.0,17411.42
NZL,EST,2017,3.0,17411.42
NZL,EST,2018,4.0,17411.42
NZL,SVN,2007,5.0,18478.29
NZL,SVN,2008,3.0,18478.29
NZL,SVN,2009,7.0,18478.29
NZL,SVN,2010,2.0,18478.29
NZL,SVN,2011,1.0,18478.29
NZL,SVN,2012,5.0,18478.29
NZL,SVN,2013,3.0,18478.29
NZL,SVN,2014,3.0,18478.29
NZL,SVN,2015,3.0,18478.29
NZL,SVN,2016,4.0,18478.29
NZL,SVN,2017,1.0,18478.29
NZL,SVN,2018,5.0,18478.29
NIC,AUT,2000,8.0,9931.195
NIC,AUT,2001,5.0,9931.195
NIC,AUT,2002,15.0,9931.195
NIC,AUT,2003,10.0,9931.195
NIC,AUT,2004,9.0,9931.195
NIC,AUT,2005,14.0,9931.195
NIC,AUT,2006,13.0,9931.195
NIC,AUT,2007,14.0,9931.195
NIC,AUT,2008,12.0,9931.195
NIC,AUT,2009,13.0,9931.195
NIC,AUT,2010,21.0,9931.195
NIC,AUT,2011,21.0,9931.195
NIC,AUT,2012,18.0,9931.195
NIC,AUT,2013,18.0,9931.195
NIC,AUT,2014,14.0,9931.195
NIC,AUT,2015,14.0,9931.195
NIC,AUT,2016,16.0,9931.195
NIC,AUT,2017,25.0,9931.195
NIC,AUT,2018,23.0,9931.195
NIC,BEL,2008,12.0,9021.177
NIC,BEL,2009,11.0,9021.177
NIC,BEL,2010,34.0,9021.177
NIC,BEL,2012,12.0,9021.177
NIC,BEL,2013,20.0,9021.177
NIC,BEL,2014,7.0,9021.177
NIC,BEL,2015,16.0,9021.177
NIC,BEL,2016,18.0,9021.177
NIC,BEL,2017,17.0,9021.177
NIC,BEL,2018,56.0,9021.177
NIC,CZE,2003,4.0,9736.227
NIC,CZE,2004,4.0,9736.227
NIC,CZE,2005,1.0,9736.227
NIC,CZE,2007,3.0,9736.227
NIC,CZE,2008,2.0,9736.227
NIC,CZE,2013,2.0,9736.227
NIC,CZE,2014,3.0,9736.227
NIC,CZE,2015,2.0,9736.227
NIC,CZE,2016,1.0,9736.227
NIC,DNK,2000,3.0,9455.436
NIC,DNK,2001,3.0,9455.436
NIC,DNK,2002,5.0,9455.436
NIC,DNK,2003,2.0,9455.436
NIC,DNK,2004,3.0,9455.436
NIC,DNK,2005,7.0,9455.436
NIC,DNK,2006,4.0,9455.436
NIC,DNK,2007,5.0,9455.436
NIC,DNK,2008,13.0,9455.436
NIC,DNK,2009,5.0,9455.436
NIC,DNK,2010,5.0,9455.436
NIC,DNK,2011,5.0,9455.436
NIC,DNK,2012,1.0,9455.436
NIC,DNK,2013,7.0,9455.436
NIC,DNK,2014,8.0,9455.436
NIC,DNK,2015,6.0,9455.436
NIC,DNK,2016,5.0,9455.436
NIC,DNK,2017,11.0,9455.436
NIC,DNK,2018,7.0,9455.436
NIC,FIN,2000,3.0,9985.653
NIC,FIN,2001,4.0,9985.653
NIC,FIN,2002,3.0,9985.653
NIC,FIN,2003,1.0,9985.653
NIC,FIN,2004,1.0,9985.653
NIC,FIN,2005,2.0,9985.653
NIC,FIN,2006,2.0,9985.653
NIC,FIN,2007,7.0,9985.653
NIC,FIN,2008,7.0,9985.653
NIC,FIN,2009,5.0,9985.653
NIC,FIN,2010,4.0,9985.653
NIC,FIN,2011,3.0,9985.653
NIC,FIN,2012,5.0,9985.653
NIC,FIN,2013,5.0,9985.653
NIC,FIN,2014,4.0,9985.653
NIC,FIN,2015,4.0,9985.653
NIC,FIN,2016,5.0,9985.653
NIC,FIN,2017,3.0,9985.653
NIC,FIN,2018,2.0,9985.653
NIC,FRA,2000,7.0,8906.699
NIC,FRA,2001,8.0,8906.699
NIC,FRA,2002,6.0,8906.699
NIC,FRA,2003,8.0,8906.699
NIC,FRA,2004,10.0,8906.699
NIC,FRA,2005,7.0,8906.699
NIC,FRA,2006,21.0,8906.699
NIC,FRA,2007,20.0,8906.699
NIC,FRA,2008,14.0,8906.699
NIC,FRA,2009,22.0,8906.699
NIC,FRA,2010,32.0,8906.699
NIC,FRA,2011,31.0,8906.699
NIC,FRA,2012,28.0,8906.699
NIC,FRA,2013,20.0,8906.699
NIC,FRA,2014,35.0,8906.699
NIC,FRA,2015,34.0,8906.699
NIC,FRA,2016,36.0,8906.699
NIC,FRA,2017,37.0,8906.699
NIC,FRA,2018,33.0,8906.699
NIC,DEU,2000,0.0,9191.415
NIC,DEU,2001,0.0,9191.415
NIC,DEU,2002,57.0,9191.415
NIC,DEU,2003,70.0,9191.415
NIC,DEU,2004,52.0,9191.415
NIC,DEU,2005,62.0,9191.415
NIC,DEU,2006,58.0,9191.415
NIC,DEU,2007,58.0,9191.415
NIC,DEU,2008,77.0,9191.415
NIC,DEU,2009,83.0,9191.415
NIC,DEU,2010,77.0,9191.415
NIC,DEU,2011,90.0,9191.415
NIC,DEU,2012,92.0,9191.415
NIC,DEU,2013,106.0,9191.415
NIC,DEU,2014,112.0,9191.415
NIC,DEU,2015,108.0,9191.415
NIC,DEU,2016,145.0,9191.415
NIC,DEU,2017,137.0,9191.415
NIC,DEU,2018,235.0,9191.415
NIC,HUN,2001,0.0,10146.51
NIC,HUN,2002,0.0,10146.51
NIC,HUN,2003,0.0,10146.51
NIC,HUN,2004,0.0,10146.51
NIC,HUN,2005,0.0,10146.51
NIC,HUN,2006,0.0,10146.51
NIC,HUN,2007,0.0,10146.51
NIC,HUN,2008,0.0,10146.51
NIC,HUN,2009,1.0,10146.51
NIC,HUN,2010,0.0,10146.51
NIC,HUN,2011,1.0,10146.51
NIC,HUN,2012,1.0,10146.51
NIC,HUN,2013,2.0,10146.51
NIC,HUN,2014,0.0,10146.51
NIC,HUN,2015,3.0,10146.51
NIC,HUN,2016,1.0,10146.51
NIC,HUN,2017,0.0,10146.51
NIC,HUN,2018,2.0,10146.51
NIC,ISL,2000,0.0,7577.314
NIC,ISL,2001,0.0,7577.314
NIC,ISL,2002,2.0,7577.314
NIC,ISL,2003,0.0,7577.314
NIC,ISL,2004,0.0,7577.314
NIC,ISL,2005,0.0,7577.314
NIC,ISL,2006,0.0,7577.314
NIC,ISL,2007,1.0,7577.314
NIC,ISL,2008,1.0,7577.314
NIC,ISL,2009,1.0,7577.314
NIC,ISL,2010,2.0,7577.314
NIC,ISL,2011,2.0,7577.314
NIC,ISL,2012,2.0,7577.314
NIC,ISL,2013,2.0,7577.314
NIC,ISL,2014,1.0,7577.314
NIC,ISL,2015,0.0,7577.314
NIC,ISL,2016,0.0,7577.314
NIC,ISL,2017,1.0,7577.314
NIC,ISL,2018,0.0,7577.314
NIC,ITA,2000,24.0,9834.672
NIC,ITA,2002,25.0,9834.672
NIC,ITA,2003,33.0,9834.672
NIC,ITA,2004,53.0,9834.672
NIC,ITA,2005,42.0,9834.672
NIC,ITA,2006,32.0,9834.672
NIC,ITA,2007,32.0,9834.672
NIC,ITA,2008,62.0,9834.672
NIC,ITA,2009,70.0,9834.672
NIC,ITA,2010,75.0,9834.672
NIC,ITA,2011,76.0,9834.672
NIC,ITA,2012,66.0,9834.672
NIC,ITA,2013,53.0,9834.672
NIC,ITA,2014,44.0,9834.672
NIC,ITA,2015,43.0,9834.672
NIC,ITA,2016,48.0,9834.672
NIC,ITA,2017,39.0,9834.672
NIC,ITA,2018,57.0,9834.672
NIC,LUX,2000,0.0,9169.212
NIC,LUX,2001,0.0,9169.212
NIC,LUX,2002,0.0,9169.212
NIC,LUX,2003,1.0,9169.212
NIC,LUX,2004,2.0,9169.212
NIC,LUX,2005,0.0,9169.212
NIC,LUX,2006,1.0,9169.212
NIC,LUX,2007,0.0,9169.212
NIC,LUX,2008,2.0,9169.212
NIC,LUX,2009,1.0,9169.212
NIC,LUX,2010,1.0,9169.212
NIC,LUX,2011,0.0,9169.212
NIC,LUX,2012,3.0,9169.212
NIC,LUX,2013,3.0,9169.212
NIC,LUX,2014,4.0,9169.212
NIC,LUX,2015,5.0,9169.212
NIC,LUX,2016,2.0,9169.212
NIC,LUX,2017,2.0,9169.212
NIC,LUX,2018,2.0,9169.212
NIC,NLD,2000,10.0,9034.442
NIC,NLD,2001,14.0,9034.442
NIC,NLD,2002,25.0,9034.442
NIC,NLD,2003,21.0,9034.442
NIC,NLD,2004,3.0,9034.442
NIC,NLD,2005,22.0,9034.442
NIC,NLD,2006,17.0,9034.442
NIC,NLD,2007,8.0,9034.442
NIC,NLD,2008,24.0,9034.442
NIC,NLD,2009,20.0,9034.442
NIC,NLD,2010,18.0,9034.442
NIC,NLD,2011,25.0,9034.442
NIC,NLD,2012,32.0,9034.442
NIC,NLD,2013,36.0,9034.442
NIC,NLD,2014,31.0,9034.442
NIC,NLD,2015,25.0,9034.442
NIC,NLD,2016,24.0,9034.442
NIC,NLD,2017,17.0,9034.442
NIC,NLD,2018,34.0,9034.442
NIC,NOR,2000,8.0,9241.96
NIC,NOR,2001,5.0,9241.96
NIC,NOR,2002,8.0,9241.96
NIC,NOR,2003,10.0,9241.96
NIC,NOR,2004,8.0,9241.96
NIC,NOR,2005,6.0,9241.96
NIC,NOR,2006,8.0,9241.96
NIC,NOR,2007,10.0,9241.96
NIC,NOR,2008,11.0,9241.96
NIC,NOR,2009,15.0,9241.96
NIC,NOR,2010,11.0,9241.96
NIC,NOR,2011,11.0,9241.96
NIC,NOR,2012,12.0,9241.96
NIC,NOR,2013,12.0,9241.96
NIC,NOR,2014,12.0,9241.96
NIC,NOR,2015,10.0,9241.96
NIC,NOR,2016,11.0,9241.96
NIC,NOR,2017,8.0,9241.96
NIC,NOR,2018,8.0,9241.96
NIC,NOR,2019,17.0,9241.96
NIC,POL,2009,0.0,10095.17
NIC,POL,2010,2.0,10095.17
NIC,POL,2011,5.0,10095.17
NIC,POL,2012,3.0,10095.17
NIC,POL,2013,4.0,10095.17
NIC,POL,2014,1.0,10095.17
NIC,POL,2015,7.0,10095.17
NIC,POL,2016,3.0,10095.17
NIC,POL,2017,5.0,10095.17
NIC,POL,2018,8.0,10095.17
NIC,SVK,2003,1.0,9989.428
NIC,SVK,2005,0.0,9989.428
NIC,SVK,2006,1.0,9989.428
NIC,SVK,2007,1.0,9989.428
NIC,SVK,2008,1.0,9989.428
NIC,SVK,2010,1.0,9989.428
NIC,SVK,2012,1.0,9989.428
NIC,ESP,2000,131.0,8523.871
NIC,ESP,2001,159.0,8523.871
NIC,ESP,2002,174.0,8523.871
NIC,ESP,2003,219.0,8523.871
NIC,ESP,2004,481.0,8523.871
NIC,ESP,2005,997.0,8523.871
NIC,ESP,2006,2297.0,8523.871
NIC,ESP,2007,4279.0,8523.871
NIC,ESP,2008,2893.0,8523.871
NIC,ESP,2009,2354.0,8523.871
NIC,ESP,2010,2966.0,8523.871
NIC,ESP,2011,3590.0,8523.871
NIC,ESP,2012,2768.0,8523.871
NIC,ESP,2013,2134.0,8523.871
NIC,ESP,2014,2693.0,8523.871
NIC,ESP,2015,3098.0,8523.871
NIC,ESP,2016,4110.0,8523.871
NIC,ESP,2017,6172.0,8523.871
NIC,ESP,2018,11394.0,8523.871
NIC,SWE,2000,12.0,9656.951
NIC,SWE,2001,21.0,9656.951
NIC,SWE,2002,19.0,9656.951
NIC,SWE,2003,26.0,9656.951
NIC,SWE,2004,14.0,9656.951
NIC,SWE,2005,23.0,9656.951
NIC,SWE,2006,29.0,9656.951
NIC,SWE,2007,30.0,9656.951
NIC,SWE,2008,33.0,9656.951
NIC,SWE,2009,37.0,9656.951
NIC,SWE,2010,38.0,9656.951
NIC,SWE,2011,52.0,9656.951
NIC,SWE,2012,49.0,9656.951
NIC,SWE,2013,30.0,9656.951
NIC,SWE,2014,32.0,9656.951
NIC,SWE,2015,37.0,9656.951
NIC,SWE,2016,29.0,9656.951
NIC,SWE,2017,38.0,9656.951
NIC,SWE,2018,37.0,9656.951
NIC,CHE,2010,39.0,9315.837
NIC,CHE,2011,20.0,9315.837
NIC,CHE,2012,36.0,9315.837
NIC,CHE,2013,19.0,9315.837
NIC,CHE,2014,21.0,9315.837
NIC,CHE,2015,34.0,9315.837
NIC,CHE,2016,34.0,9315.837
NIC,CHE,2017,39.0,9315.837
NIC,CHE,2018,70.0,9315.837
NIC,EST,2004,0.0,10005.64
NIC,EST,2005,0.0,10005.64
NIC,EST,2006,0.0,10005.64
NIC,EST,2007,0.0,10005.64
NIC,EST,2008,0.0,10005.64
NIC,EST,2009,1.0,10005.64
NIC,EST,2010,0.0,10005.64
NIC,EST,2011,0.0,10005.64
NIC,EST,2012,0.0,10005.64
NIC,EST,2013,0.0,10005.64
NIC,EST,2014,0.0,10005.64
NIC,EST,2015,1.0,10005.64
NIC,EST,2016,0.0,10005.64
NIC,EST,2017,2.0,10005.64
NIC,EST,2018,0.0,10005.64
NIC,SVN,2007,0.0,9864.914
NIC,SVN,2008,0.0,9864.914
NIC,SVN,2009,3.0,9864.914
NIC,SVN,2010,2.0,9864.914
NIC,SVN,2011,1.0,9864.914
NIC,SVN,2012,0.0,9864.914
NIC,SVN,2013,0.0,9864.914
NIC,SVN,2014,1.0,9864.914
NIC,SVN,2015,0.0,9864.914
NIC,SVN,2016,2.0,9864.914
NIC,SVN,2017,1.0,9864.914
NIC,SVN,2018,2.0,9864.914
NER,AUT,2000,1.0,4079.252
NER,AUT,2001,2.0,4079.252
NER,AUT,2002,6.0,4079.252
NER,AUT,2003,2.0,4079.252
NER,AUT,2004,8.0,4079.252
NER,AUT,2005,7.0,4079.252
NER,AUT,2006,7.0,4079.252
NER,AUT,2007,9.0,4079.252
NER,AUT,2008,5.0,4079.252
NER,AUT,2009,8.0,4079.252
NER,AUT,2010,8.0,4079.252
NER,AUT,2011,7.0,4079.252
NER,AUT,2012,6.0,4079.252
NER,AUT,2013,19.0,4079.252
NER,AUT,2014,12.0,4079.252
NER,AUT,2015,13.0,4079.252
NER,AUT,2016,15.0,4079.252
NER,AUT,2017,7.0,4079.252
NER,AUT,2018,5.0,4079.252
NER,BEL,2008,80.0,4156.513
NER,BEL,2009,139.0,4156.513
NER,BEL,2010,122.0,4156.513
NER,BEL,2011,121.0,4156.513
NER,BEL,2012,171.0,4156.513
NER,BEL,2013,143.0,4156.513
NER,BEL,2014,161.0,4156.513
NER,BEL,2015,139.0,4156.513
NER,BEL,2016,86.0,4156.513
NER,BEL,2017,99.0,4156.513
NER,BEL,2018,141.0,4156.513
NER,CZE,2003,1.0,4221.885
NER,CZE,2009,1.0,4221.885
NER,CZE,2014,1.0,4221.885
NER,CZE,2015,1.0,4221.885
NER,DNK,2000,0.0,4776.041
NER,DNK,2001,2.0,4776.041
NER,DNK,2002,3.0,4776.041
NER,DNK,2003,1.0,4776.041
NER,DNK,2004,0.0,4776.041
NER,DNK,2005,0.0,4776.041
NER,DNK,2006,0.0,4776.041
NER,DNK,2007,0.0,4776.041
NER,DNK,2008,0.0,4776.041
NER,DNK,2009,2.0,4776.041
NER,DNK,2012,0.0,4776.041
NER,DNK,2013,0.0,4776.041
NER,DNK,2014,1.0,4776.041
NER,DNK,2015,2.0,4776.041
NER,DNK,2016,1.0,4776.041
NER,DNK,2017,3.0,4776.041
NER,DNK,2018,0.0,4776.041
NER,FIN,2000,2.0,5514.122
NER,FIN,2001,0.0,5514.122
NER,FIN,2002,0.0,5514.122
NER,FIN,2003,0.0,5514.122
NER,FIN,2004,0.0,5514.122
NER,FIN,2005,2.0,5514.122
NER,FIN,2006,4.0,5514.122
NER,FIN,2007,6.0,5514.122
NER,FIN,2008,6.0,5514.122
NER,FIN,2009,3.0,5514.122
NER,FIN,2010,2.0,5514.122
NER,FIN,2011,4.0,5514.122
NER,FIN,2012,0.0,5514.122
NER,FIN,2013,3.0,5514.122
NER,FIN,2014,4.0,5514.122
NER,FIN,2015,1.0,5514.122
NER,FIN,2016,6.0,5514.122
NER,FIN,2017,0.0,5514.122
NER,FIN,2018,0.0,5514.122
NER,FRA,2000,41.0,3932.638
NER,FRA,2001,73.0,3932.638
NER,FRA,2002,86.0,3932.638
NER,FRA,2003,87.0,3932.638
NER,FRA,2004,130.0,3932.638
NER,FRA,2005,115.0,3932.638
NER,FRA,2006,167.0,3932.638
NER,FRA,2007,153.0,3932.638
NER,FRA,2008,174.0,3932.638
NER,FRA,2009,147.0,3932.638
NER,FRA,2010,166.0,3932.638
NER,FRA,2011,139.0,3932.638
NER,FRA,2012,151.0,3932.638
NER,FRA,2013,162.0,3932.638
NER,FRA,2014,113.0,3932.638
NER,FRA,2015,106.0,3932.638
NER,FRA,2016,99.0,3932.638
NER,FRA,2017,110.0,3932.638
NER,FRA,2018,134.0,3932.638
NER,DEU,2000,1748.0,4244.892
NER,DEU,2001,1787.0,4244.892
NER,DEU,2002,229.0,4244.892
NER,DEU,2003,153.0,4244.892
NER,DEU,2004,138.0,4244.892
NER,DEU,2005,106.0,4244.892
NER,DEU,2006,64.0,4244.892
NER,DEU,2007,57.0,4244.892
NER,DEU,2008,68.0,4244.892
NER,DEU,2009,81.0,4244.892
NER,DEU,2010,77.0,4244.892
NER,DEU,2011,84.0,4244.892
NER,DEU,2012,126.0,4244.892
NER,DEU,2013,183.0,4244.892
NER,DEU,2014,220.0,4244.892
NER,DEU,2015,272.0,4244.892
NER,DEU,2016,222.0,4244.892
NER,DEU,2017,239.0,4244.892
NER,DEU,2018,234.0,4244.892
NER,HUN,2001,0.0,4095.356
NER,HUN,2002,0.0,4095.356
NER,HUN,2003,0.0,4095.356
NER,HUN,2004,0.0,4095.356
NER,HUN,2005,0.0,4095.356
NER,HUN,2006,2.0,4095.356
NER,HUN,2007,2.0,4095.356
NER,HUN,2008,0.0,4095.356
NER,HUN,2009,0.0,4095.356
NER,HUN,2010,1.0,4095.356
NER,HUN,2011,0.0,4095.356
NER,HUN,2012,1.0,4095.356
NER,HUN,2013,1.0,4095.356
NER,HUN,2014,1.0,4095.356
NER,HUN,2015,3.0,4095.356
NER,HUN,2016,0.0,4095.356
NER,HUN,2017,2.0,4095.356
NER,HUN,2018,0.0,4095.356
NER,ISL,2000,0.0,5931.603
NER,ISL,2001,0.0,5931.603
NER,ISL,2002,0.0,5931.603
NER,ISL,2003,0.0,5931.603
NER,ISL,2004,1.0,5931.603
NER,ISL,2005,1.0,5931.603
NER,ISL,2006,1.0,5931.603
NER,ISL,2007,0.0,5931.603
NER,ISL,2008,0.0,5931.603
NER,ISL,2009,0.0,5931.603
NER,ISL,2010,1.0,5931.603
NER,ISL,2011,1.0,5931.603
NER,ISL,2012,0.0,5931.603
NER,ISL,2013,2.0,5931.603
NER,ISL,2014,2.0,5931.603
NER,ISL,2015,0.0,5931.603
NER,ISL,2016,1.0,5931.603
NER,ISL,2017,1.0,5931.603
NER,ISL,2018,0.0,5931.603
NER,ITA,2000,83.0,3311.987
NER,ITA,2002,35.0,3311.987
NER,ITA,2003,118.0,3311.987
NER,ITA,2004,54.0,3311.987
NER,ITA,2005,74.0,3311.987
NER,ITA,2006,42.0,3311.987
NER,ITA,2007,60.0,3311.987
NER,ITA,2008,70.0,3311.987
NER,ITA,2009,61.0,3311.987
NER,ITA,2010,80.0,3311.987
NER,ITA,2011,64.0,3311.987
NER,ITA,2012,387.0,3311.987
NER,ITA,2013,252.0,3311.987
NER,ITA,2014,69.0,3311.987
NER,ITA,2015,130.0,3311.987
NER,ITA,2016,194.0,3311.987
NER,ITA,2017,360.0,3311.987
NER,ITA,2018,356.0,3311.987
NER,LUX,2000,3.0,4031.344
NER,LUX,2001,4.0,4031.344
NER,LUX,2002,0.0,4031.344
NER,LUX,2003,3.0,4031.344
NER,LUX,2004,5.0,4031.344
NER,LUX,2005,2.0,4031.344
NER,LUX,2006,0.0,4031.344
NER,LUX,2007,3.0,4031.344
NER,LUX,2008,1.0,4031.344
NER,LUX,2009,2.0,4031.344
NER,LUX,2010,1.0,4031.344
NER,LUX,2011,2.0,4031.344
NER,LUX,2012,0.0,4031.344
NER,LUX,2013,2.0,4031.344
NER,LUX,2014,3.0,4031.344
NER,LUX,2015,3.0,4031.344
NER,LUX,2016,2.0,4031.344
NER,LUX,2017,7.0,4031.344
NER,LUX,2018,4.0,4031.344
NER,NLD,2000,5.0,4327.557
NER,NLD,2001,6.0,4327.557
NER,NLD,2002,15.0,4327.557
NER,NLD,2003,19.0,4327.557
NER,NLD,2004,11.0,4327.557
NER,NLD,2005,13.0,4327.557
NER,NLD,2006,9.0,4327.557
NER,NLD,2007,16.0,4327.557
NER,NLD,2008,13.0,4327.557
NER,NLD,2009,12.0,4327.557
NER,NLD,2010,15.0,4327.557
NER,NLD,2011,3.0,4327.557
NER,NLD,2012,2.0,4327.557
NER,NLD,2013,2.0,4327.557
NER,NLD,2014,7.0,4327.557
NER,NLD,2015,5.0,4327.557
NER,NLD,2016,4.0,4327.557
NER,NLD,2017,7.0,4327.557
NER,NLD,2018,5.0,4327.557
NER,NOR,2000,0.0,5211.265
NER,NOR,2001,2.0,5211.265
NER,NOR,2002,2.0,5211.265
NER,NOR,2003,5.0,5211.265
NER,NOR,2004,9.0,5211.265
NER,NOR,2005,6.0,5211.265
NER,NOR,2006,5.0,5211.265
NER,NOR,2007,1.0,5211.265
NER,NOR,2008,3.0,5211.265
NER,NOR,2009,3.0,5211.265
NER,NOR,2010,3.0,5211.265
NER,NOR,2011,3.0,5211.265
NER,NOR,2012,4.0,5211.265
NER,NOR,2013,0.0,5211.265
NER,NOR,2014,1.0,5211.265
NER,NOR,2015,12.0,5211.265
NER,NOR,2016,2.0,5211.265
NER,NOR,2017,2.0,5211.265
NER,NOR,2018,1.0,5211.265
NER,NOR,2019,2.0,5211.265
NER,POL,2009,0.0,4627.132
NER,POL,2010,1.0,4627.132
NER,POL,2011,1.0,4627.132
NER,POL,2012,1.0,4627.132
NER,POL,2013,0.0,4627.132
NER,POL,2014,0.0,4627.132
NER,POL,2015,0.0,4627.132
NER,POL,2016,1.0,4627.132
